image_name,predicted_label,confidence
T20_d05_347_b_2.jpg,overripe,0.5665
T10_d16_048_a_3.jpg,underripe,0.4637
Tam_d03_198_b_2.jpg,underripe,0.9562
T10_d25_269_a_5.jpg,overripe,0.9500
Tam_d07_158_b_3.jpg,underripe,0.8525
T10_d05_093_a_1.jpg,underripe,0.9816
T20_d04_369_a_2.jpg,underripe,0.9575
T10_d16_220_a_3.jpg,overripe,0.4340
T10_d13_094_a_3.jpg,underripe,0.6525
Tam_d03_066_a_2.jpg,underripe,0.8882
T20_d01_260_a_1.jpg,underripe,0.9790
T10_d18_446_b_4.jpg,overripe,0.7725
T10_d22_444_a_4.jpg,overripe,0.4466
T10_d15_425_b_3.jpg,underripe,0.8716
T20_d10_394_a_5.jpg,overripe,0.8385
Tam_d02_424_a_1.jpg,underripe,0.9950
T20_d11_390_b_5.jpg,overripe,0.9311
T10_d11_245_b_3.jpg,underripe,0.9135
T20_d05_391_a_2.jpg,underripe,0.8775
T20_d05_260_b_2.jpg,underripe,0.8017
Tam_d06_437_b_4.jpg,underripe,0.5616
T20_d07_352_a_4.jpg,overripe,0.7923
T10_d13_250_b_3.jpg,underripe,0.7648
T10_d18_393_b_4.jpg,underripe,0.5437
T20_d05_268_a_2.jpg,underripe,0.9700
T20_d10_150_b_5.jpg,overripe,0.8785
T20_d02_255_a_1.jpg,underripe,0.9881
Tam_d04_218_b_3.jpg,underripe,0.6244
T10_d11_022_b_3.jpg,underripe,0.6880
T10_d15_367_a_3.jpg,overripe,0.7781
T20_d02_040_a_1.jpg,underripe,0.9803
Tam_d02_157_b_2.jpg,underripe,0.9715
T20_d01_020_b_1.jpg,underripe,0.9681
T10_d03_045_a_1.jpg,underripe,0.9840
T10_d07_131_b_1.jpg,underripe,0.9432
T20_d03_461_a_2.jpg,underripe,0.9663
T20_d09_443_b_4.jpg,overripe,0.8191
T10_d03_122_b_1.jpg,underripe,0.8562
T10_d16_145_a_3.jpg,overripe,0.5383
T10_d10_290_a_4.jpg,underripe,0.4779
Tam_d01_380_b_1.jpg,underripe,0.9451
T20_d03_024_a_2.jpg,underripe,0.9554
T10_d15_061_b_3.jpg,underripe,0.4981
T10_d01_133_b_1.jpg,underripe,0.9558
T10_d25_072_b_5.jpg,overripe,0.6714
T10_d14_152_b_3.jpg,underripe,0.6755
T10_d21_351_b_4.jpg,overripe,0.8027
T10_d08_253_b_2.jpg,underripe,0.8843
T10_d25_047_a_5.jpg,underripe,0.5007
Tam_d01_271_a_1.jpg,underripe,0.9703
T10_d23_406_a_5.jpg,overripe,0.7511
T10_d26_122_a_5.jpg,overripe,0.9617
T10_d19_406_a_5.jpg,overripe,0.7904
T20_d03_277_b_2.jpg,underripe,0.8728
T10_d01_026_a_1.jpg,underripe,0.9769
T10_d19_450_b_4.jpg,overripe,0.5507
Tam_d09_200_a_4.jpg,overripe,0.7582
T20_d11_226_b_5.jpg,overripe,0.6780
T10_d04_152_b_1.jpg,underripe,0.9704
Tam_d07_019_a_3.jpg,underripe,0.5735
T10_d11_449_a_3.jpg,underripe,0.8747
T10_d05_003_b_1.jpg,underripe,0.9877
T20_d04_435_a_3.jpg,underripe,0.8305
T10_d16_405_a_3.jpg,overripe,0.6263
T10_d22_382_a_4.jpg,overripe,0.8897
T20_d01_287_a_1.jpg,underripe,0.9303
Tam_d05_195_a_3.jpg,underripe,0.7620
Tam_d04_140_a_3.jpg,underripe,0.8320
T10_d02_213_a_1.jpg,underripe,0.9493
T10_d03_470_a_1.jpg,underripe,0.9591
T10_d25_211_a_5.jpg,overripe,0.7280
T10_d08_458_b_1.jpg,underripe,0.8981
T10_d03_284_b_1.jpg,underripe,0.6423
Tam_d02_304_a_1.jpg,underripe,0.9747
Tam_d01_312_b_1.jpg,underripe,0.9854
T10_d25_125_a_5.jpg,overripe,0.6696
T20_d07_187_b_3.jpg,overripe,0.7464
T20_d11_143_a_5.jpg,overripe,0.9226
T20_d11_354_a_5.jpg,overripe,0.6347
T20_d06_440_b_4.jpg,underripe,0.4964
T10_d12_145_b_2.jpg,underripe,0.8449
T20_d08_050_b_4.jpg,overripe,0.5813
T10_d03_080_b_1.jpg,underripe,0.9619
T20_d06_001_a_4.jpg,overripe,0.8884
Tam_d06_474_b_3.jpg,underripe,0.5951
T20_d04_255_a_2.jpg,underripe,0.9828
T10_d13_035_a_4.jpg,underripe,0.7790
T10_d05_166_a_1.jpg,underripe,0.9856
T10_d11_093_b_3.jpg,underripe,0.8549
T10_d03_186_b_1.jpg,underripe,0.9936
T10_d04_097_a_1.jpg,underripe,0.9815
T10_d22_250_a_5.jpg,overripe,0.8989
Tam_d06_419_b_2.jpg,underripe,0.6892
T10_d13_011_a_3.jpg,underripe,0.8733
T10_d14_411_b_3.jpg,overripe,0.5729
T20_d05_321_b_3.jpg,underripe,0.7801
T10_d03_451_b_1.jpg,underripe,0.9784
Tam_d08_303_a_4.jpg,overripe,0.9296
T20_d03_153_a_2.jpg,underripe,0.9520
T10_d15_125_a_3.jpg,overripe,0.4943
T10_d21_410_a_4.jpg,overripe,0.7756
T20_d09_259_b_4.jpg,overripe,0.9501
T10_d08_337_a_2.jpg,underripe,0.9668
T10_d09_414_a_2.jpg,underripe,0.8184
T10_d11_035_b_3.jpg,underripe,0.5415
T10_d20_282_b_4.jpg,overripe,0.8466
T10_d03_047_b_1.jpg,underripe,0.9942
T10_d11_156_b_3.jpg,underripe,0.9796
T20_d03_435_a_2.jpg,underripe,0.9605
T10_d11_328_a_3.jpg,underripe,0.6641
T10_d24_458_b_4.jpg,overripe,0.9728
T10_d19_387_a_4.jpg,overripe,0.9186
T10_d13_408_b_3.jpg,overripe,0.6870
Tam_d01_319_b_1.jpg,underripe,0.9801
T20_d04_388_a_2.jpg,underripe,0.9726
T10_d06_452_b_1.jpg,underripe,0.9756
T20_d05_455_a_3.jpg,overripe,0.7432
T20_d11_361_a_5.jpg,overripe,0.7027
T20_d08_188_b_4.jpg,underripe,0.6765
T10_d02_406_b_1.jpg,underripe,0.8165
T10_d13_067_b_3.jpg,underripe,0.8803
T10_d22_337_a_4.jpg,overripe,0.5984
T10_d06_002_a_1.jpg,underripe,0.9725
T20_d04_267_a_3.jpg,underripe,0.6382
T10_d01_470_a_1.jpg,underripe,0.9345
T10_d03_007_a_1.jpg,underripe,0.9138
Tam_d01_171_a_1.jpg,underripe,0.9759
T10_d10_314_b_2.jpg,underripe,0.6942
T20_d09_063_b_4.jpg,overripe,0.6284
T10_d04_327_a_1.jpg,underripe,0.9384
Tam_d08_307_b_4.jpg,overripe,0.7101
T10_d20_452_a_4.jpg,underripe,0.8068
T10_d17_035_a_4.jpg,underripe,0.5249
T10_d16_400_a_3.jpg,overripe,0.5928
T20_d10_288_b_5.jpg,overripe,0.7191
T10_d05_015_a_1.jpg,underripe,0.9608
Tam_d05_171_a_2.jpg,underripe,0.9770
T10_d05_478_a_1.jpg,underripe,0.9863
T10_d08_021_a_1.jpg,underripe,0.9771
T20_d03_300_b_2.jpg,underripe,0.9801
T10_d09_314_a_2.jpg,underripe,0.8186
T20_d07_260_a_3.jpg,overripe,0.4622
T10_d19_422_b_5.jpg,overripe,0.6018
T20_d02_263_b_1.jpg,underripe,0.9711
T10_d10_113_a_2.jpg,underripe,0.8954
T10_d01_109_a_1.jpg,underripe,0.9932
Tam_d09_201_a_5.jpg,overripe,0.6511
T10_d05_276_a_1.jpg,underripe,0.9184
T20_d09_354_b_5.jpg,overripe,0.5991
T10_d14_034_a_4.jpg,overripe,0.7700
Tam_d03_241_b_2.jpg,underripe,0.9007
Tam_d03_345_b_2.jpg,underripe,0.9881
T10_d26_202_a_5.jpg,overripe,0.6357
T20_d05_001_a_3.jpg,overripe,0.4972
T10_d20_367_a_4.jpg,overripe,0.9153
T10_d15_355_b_3.jpg,underripe,0.4624
T20_d05_293_a_3.jpg,underripe,0.4674
T10_d05_253_b_2.jpg,underripe,0.9707
T20_d01_043_b_1.jpg,underripe,0.9866
T20_d06_256_b_3.jpg,underripe,0.8797
T10_d12_220_b_3.jpg,underripe,0.4945
T10_d16_194_a_3.jpg,overripe,0.5417
T10_d18_306_a_4.jpg,overripe,0.6662
T10_d10_233_a_3.jpg,underripe,0.7282
T10_d14_296_a_3.jpg,overripe,0.6292
T20_d09_332_b_4.jpg,overripe,0.9715
T10_d22_475_a_5.jpg,overripe,0.8565
T10_d04_366_a_1.jpg,underripe,0.9520
T10_d07_145_b_1.jpg,underripe,0.9704
Tam_d03_105_a_2.jpg,underripe,0.9754
T10_d02_276_a_1.jpg,underripe,0.9868
T10_d04_083_a_1.jpg,underripe,0.9941
Tam_d05_307_a_3.jpg,underripe,0.7149
T10_d18_217_a_4.jpg,overripe,0.6763
T10_d07_413_a_1.jpg,underripe,0.9775
T10_d12_447_b_3.jpg,underripe,0.4280
T10_d02_269_b_1.jpg,underripe,0.9763
T20_d07_146_b_4.jpg,overripe,0.8624
T20_d10_141_a_5.jpg,underripe,0.5057
T10_d07_204_a_1.jpg,underripe,0.9802
T10_d02_089_b_1.jpg,underripe,0.9347
T10_d12_131_b_3.jpg,underripe,0.6415
T20_d04_049_a_2.jpg,underripe,0.9084
Tam_d10_191_b_5.jpg,overripe,0.9605
T10_d24_452_a_5.jpg,underripe,0.4961
T10_d19_367_a_4.jpg,overripe,0.8991
T10_d02_027_a_1.jpg,underripe,0.9448
Tam_d06_303_a_4.jpg,overripe,0.7731
Tam_d01_198_b_1.jpg,underripe,0.9874
T10_d18_145_a_3.jpg,overripe,0.5930
T10_d12_478_a_3.jpg,underripe,0.8850
Tam_d05_139_a_3.jpg,overripe,0.5700
T20_d05_103_b_3.jpg,underripe,0.6561
T10_d01_047_b_1.jpg,underripe,0.9880
Tam_d06_251_a_4.jpg,overripe,0.8626
T10_d15_221_b_3.jpg,overripe,0.6759
T20_d04_256_b_2.jpg,underripe,0.9569
T20_d07_042_b_4.jpg,overripe,0.7105
T10_d10_446_b_3.jpg,underripe,0.8746
T10_d04_382_a_1.jpg,underripe,0.9673
Tam_d02_340_b_1.jpg,underripe,0.9133
T10_d26_122_b_5.jpg,overripe,0.9190
T10_d07_449_b_1.jpg,underripe,0.9187
Tam_d03_182_b_2.jpg,underripe,0.9586
Tam_d08_251_a_5.jpg,overripe,0.9421
T10_d13_400_a_2.jpg,overripe,0.3717
T10_d13_367_a_3.jpg,overripe,0.5113
T20_d01_453_a_1.jpg,underripe,0.9767
Tam_d07_307_b_4.jpg,overripe,0.6773
Tam_d09_247_a_5.jpg,overripe,0.9340
T10_d13_400_b_2.jpg,underripe,0.9177
T10_d19_136_b_4.jpg,overripe,0.6005
Tam_d05_208_a_2.jpg,underripe,0.7698
T10_d24_450_a_5.jpg,underripe,0.5478
T10_d13_350_b_3.jpg,underripe,0.4945
T10_d26_478_a_5.jpg,overripe,0.6665
T20_d08_390_a_4.jpg,overripe,0.9086
T20_d03_155_b_2.jpg,underripe,0.9597
T10_d15_331_a_4.jpg,underripe,0.4593
T10_d08_411_a_1.jpg,underripe,0.9615
T20_d08_143_a_4.jpg,overripe,0.8624
Tam_d09_039_b_4.jpg,overripe,0.8981
Tam_d10_303_b_5.jpg,overripe,0.9713
T10_d06_206_b_1.jpg,underripe,0.9887
T10_d06_338_a_1.jpg,underripe,0.9849
Tam_d11_362_a_5.jpg,overripe,0.8994
T20_d09_409_b_4.jpg,overripe,0.6164
T10_d01_262_a_1.jpg,underripe,0.9664
T10_d10_372_b_2.jpg,underripe,0.9304
T10_d02_194_a_1.jpg,underripe,0.9881
T20_d08_440_a_4.jpg,overripe,0.7321
T10_d04_414_a_1.jpg,underripe,0.9362
Tam_d07_270_b_4.jpg,overripe,0.6834
T10_d17_274_b_4.jpg,overripe,0.7378
T10_d25_262_a_5.jpg,underripe,0.4670
T10_d23_217_b_4.jpg,underripe,0.6376
Tam_d03_057_b_2.jpg,underripe,0.8586
T10_d12_411_b_3.jpg,overripe,0.5219
T10_d15_269_b_4.jpg,underripe,0.4764
T20_d04_288_a_2.jpg,underripe,0.8687
T10_d01_002_a_1.jpg,underripe,0.9572
T20_d09_132_a_4.jpg,overripe,0.9009
T10_d03_425_b_1.jpg,underripe,0.9879
T10_d21_326_b_5.jpg,overripe,0.7546
T20_d07_024_a_4.jpg,overripe,0.7942
T10_d26_129_b_5.jpg,overripe,0.7818
T10_d25_296_b_5.jpg,overripe,0.4941
T10_d14_353_b_3.jpg,overripe,0.6861
T10_d01_290_a_1.jpg,underripe,0.9683
Tam_d04_441_a_3.jpg,overripe,0.4725
Tam_d04_417_b_2.jpg,underripe,0.7248
Tam_d05_182_a_2.jpg,overripe,0.4899
T20_d09_438_b_4.jpg,overripe,0.7159
T10_d24_018_b_5.jpg,overripe,0.9030
T10_d07_138_b_1.jpg,underripe,0.9424
Tam_d04_436_a_3.jpg,underripe,0.8647
T20_d04_258_a_3.jpg,underripe,0.8977
T10_d03_087_a_1.jpg,underripe,0.9797
T20_d06_378_a_2.jpg,underripe,0.8507
T10_d02_065_a_2.jpg,underripe,0.8856
T10_d20_429_a_4.jpg,overripe,0.8784
T10_d07_236_b_1.jpg,underripe,0.8986
Tam_d04_209_b_2.jpg,underripe,0.8802
T20_d07_222_a_3.jpg,overripe,0.7718
T10_d16_089_b_3.jpg,overripe,0.6139
T20_d05_042_a_3.jpg,underripe,0.5067
T10_d16_215_b_3.jpg,underripe,0.7958
Tam_d11_339_b_5.jpg,overripe,0.8719
T10_d14_129_b_3.jpg,overripe,0.4601
Tam_d01_066_b_1.jpg,underripe,0.9460
Tam_d07_261_b_4.jpg,overripe,0.6282
Tam_d01_157_b_1.jpg,underripe,0.9949
Tam_d06_248_b_4.jpg,overripe,0.5705
T10_d08_328_b_1.jpg,underripe,0.8406
T10_d23_097_a_5.jpg,overripe,0.7067
T20_d06_289_b_4.jpg,overripe,0.4768
Tam_d03_297_a_2.jpg,underripe,0.9911
T10_d21_113_a_4.jpg,underripe,0.5291
T20_d01_258_b_1.jpg,underripe,0.9899
T10_d05_358_b_1.jpg,underripe,0.9673
T20_d06_199_a_4.jpg,underripe,0.5547
T20_d07_063_a_4.jpg,overripe,0.7197
Tam_d06_441_b_4.jpg,underripe,0.5767
Tam_d11_197_a_5.jpg,overripe,0.8298
T20_d09_005_b_5.jpg,overripe,0.9020
T20_d08_049_b_4.jpg,overripe,0.5986
T10_d05_163_b_2.jpg,underripe,0.8410
Tam_d06_102_b_3.jpg,underripe,0.6975
T10_d13_152_a_3.jpg,underripe,0.9267
Tam_d08_428_b_4.jpg,overripe,0.8646
T10_d01_097_b_1.jpg,underripe,0.9666
Tam_d09_261_b_5.jpg,overripe,0.8714
T10_d18_372_b_3.jpg,overripe,0.6211
T10_d02_325_a_1.jpg,underripe,0.9624
T10_d09_219_b_2.jpg,underripe,0.8941
T10_d06_250_a_1.jpg,underripe,0.9477
Tam_d11_179_b_5.jpg,overripe,0.9419
T10_d15_458_b_3.jpg,overripe,0.8573
T20_d02_187_b_1.jpg,underripe,0.9565
T20_d06_150_a_2.jpg,underripe,0.8686
T10_d19_186_a_4.jpg,overripe,0.6828
T10_d08_165_b_2.jpg,underripe,0.9524
T10_d15_375_b_3.jpg,overripe,0.4810
T10_d22_414_a_4.jpg,underripe,0.7892
T10_d21_355_b_4.jpg,overripe,0.6929
T20_d01_050_b_1.jpg,underripe,0.9729
Tam_d07_051_b_4.jpg,overripe,0.4391
T10_d08_326_b_2.jpg,underripe,0.8689
Tam_d08_119_b_4.jpg,overripe,0.9028
Tam_d10_407_b_5.jpg,overripe,0.8176
Tam_d04_286_a_2.jpg,underripe,0.9703
T20_d04_170_a_3.jpg,underripe,0.9185
T10_d23_282_a_5.jpg,overripe,0.8870
T10_d17_067_a_3.jpg,overripe,0.5254
Tam_d11_247_b_5.jpg,overripe,0.9564
Tam_d11_169_a_5.jpg,overripe,0.7925
T10_d01_392_b_1.jpg,underripe,0.9904
T20_d04_199_a_2.jpg,underripe,0.9826
Tam_d10_457_a_5.jpg,overripe,0.7723
T10_d20_459_a_4.jpg,overripe,0.4179
T10_d09_401_b_2.jpg,underripe,0.9379
T10_d03_162_b_1.jpg,underripe,0.9943
T10_d01_398_b_1.jpg,underripe,0.9877
T10_d05_110_a_1.jpg,underripe,0.9461
T10_d16_181_b_3.jpg,overripe,0.5733
T10_d13_165_b_3.jpg,underripe,0.7461
Tam_d09_144_a_5.jpg,overripe,0.9277
Tam_d06_434_a_3.jpg,overripe,0.5283
Tam_d01_416_a_1.jpg,underripe,0.9582
T10_d15_385_b_3.jpg,underripe,0.6309
T10_d14_366_a_3.jpg,underripe,0.5374
T10_d16_292_a_3.jpg,underripe,0.5131
T10_d15_021_a_3.jpg,underripe,0.5684
T10_d19_366_b_4.jpg,overripe,0.6429
T10_d14_430_b_3.jpg,underripe,0.5223
T20_d09_369_b_4.jpg,overripe,0.5280
T10_d14_368_b_3.jpg,underripe,0.8609
T10_d15_099_b_3.jpg,underripe,0.8297
T20_d10_137_b_5.jpg,overripe,0.7891
T20_d02_324_a_1.jpg,underripe,0.9758
T10_d20_193_a_4.jpg,overripe,0.9133
T20_d11_461_b_5.jpg,overripe,0.9658
T10_d11_215_a_3.jpg,underripe,0.9582
T10_d06_236_b_1.jpg,underripe,0.9716
T20_d03_391_a_2.jpg,underripe,0.9584
T10_d07_167_b_1.jpg,underripe,0.9233
T10_d08_478_b_1.jpg,underripe,0.9438
T20_d08_313_a_3.jpg,overripe,0.7256
T10_d02_229_b_1.jpg,underripe,0.9709
T20_d06_313_b_3.jpg,underripe,0.3733
Tam_d03_210_b_2.jpg,underripe,0.7581
Tam_d09_299_a_4.jpg,overripe,0.9548
T10_d13_290_a_5.jpg,overripe,0.7346
T10_d01_357_a_1.jpg,underripe,0.9702
T10_d07_211_b_1.jpg,underripe,0.9075
T10_d17_211_a_3.jpg,overripe,0.6205
T10_d04_046_a_1.jpg,underripe,0.9902
T10_d12_125_b_3.jpg,overripe,0.4099
T20_d10_031_b_5.jpg,overripe,0.9093
T10_d05_061_a_2.jpg,underripe,0.9696
Tam_d07_270_a_4.jpg,overripe,0.6420
T10_d15_376_b_4.jpg,overripe,0.5799
T10_d12_294_b_5.jpg,overripe,0.5208
Tam_d01_356_b_1.jpg,underripe,0.9862
T10_d05_353_a_1.jpg,underripe,0.9579
T10_d14_413_a_3.jpg,underripe,0.9393
T10_d11_027_b_3.jpg,underripe,0.6091
T10_d02_253_b_1.jpg,underripe,0.9541
T10_d12_221_b_3.jpg,overripe,0.4802
T10_d23_156_b_5.jpg,overripe,0.6594
T10_d05_330_b_1.jpg,underripe,0.9548
T10_d26_284_b_5.jpg,overripe,0.6608
T20_d11_277_a_5.jpg,overripe,0.8652
T10_d13_213_b_3.jpg,underripe,0.5515
T10_d19_233_a_5.jpg,overripe,0.7484
T10_d11_067_a_2.jpg,underripe,0.9416
T20_d09_178_b_4.jpg,overripe,0.7704
Tam_d02_157_a_2.jpg,underripe,0.9757
Tam_d09_457_b_5.jpg,overripe,0.8848
T10_d23_376_b_5.jpg,overripe,0.9570
T20_d01_347_a_1.jpg,underripe,0.9425
T20_d06_389_b_3.jpg,underripe,0.5822
T10_d09_206_a_2.jpg,underripe,0.9543
T10_d22_454_a_4.jpg,overripe,0.6297
Tam_d08_340_a_4.jpg,overripe,0.8755
Tam_d06_403_b_4.jpg,overripe,0.8055
T10_d15_113_a_3.jpg,underripe,0.6301
T20_d03_384_b_1.jpg,underripe,0.9429
T10_d09_072_b_2.jpg,underripe,0.8735
T20_d02_433_b_1.jpg,underripe,0.9556
T20_d09_112_b_4.jpg,overripe,0.7194
T10_d26_310_b_5.jpg,overripe,0.9601
Tam_d07_059_a_2.jpg,underripe,0.7050
T10_d19_430_a_5.jpg,underripe,0.7450
T10_d06_065_a_3.jpg,underripe,0.7696
T10_d20_330_b_4.jpg,overripe,0.7242
T10_d15_234_b_4.jpg,overripe,0.7821
T10_d22_450_b_4.jpg,overripe,0.5155
Tam_d03_102_a_1.jpg,underripe,0.9649
T20_d07_369_b_4.jpg,overripe,0.8382
T20_d01_288_a_1.jpg,underripe,0.9466
T10_d07_026_a_2.jpg,underripe,0.9638
T10_d24_445_a_5.jpg,underripe,0.6004
T10_d07_401_a_1.jpg,underripe,0.9922
Tam_d03_264_a_2.jpg,underripe,0.8830
T10_d09_350_a_2.jpg,underripe,0.9339
T20_d10_112_a_5.jpg,overripe,0.7964
T10_d11_163_a_3.jpg,underripe,0.8835
Tam_d11_474_b_5.jpg,overripe,0.9286
T10_d25_204_a_5.jpg,overripe,0.5846
T10_d18_165_a_4.jpg,overripe,0.6573
Tam_d02_208_b_2.jpg,underripe,0.9905
T20_d04_300_b_2.jpg,underripe,0.9658
T10_d06_002_b_1.jpg,underripe,0.9722
T10_d15_408_a_3.jpg,underripe,0.8332
T10_d09_459_a_2.jpg,underripe,0.9633
T10_d12_234_a_3.jpg,underripe,0.8592
T10_d24_395_b_5.jpg,overripe,0.5637
Tam_d01_364_b_1.jpg,underripe,0.9664
T20_d07_031_b_4.jpg,overripe,0.6106
Tam_d09_307_a_5.jpg,overripe,0.7404
Tam_d07_016_b_4.jpg,underripe,0.5102
T20_d06_020_a_3.jpg,underripe,0.8976
T10_d17_237_b_4.jpg,overripe,0.4882
Tam_d06_051_b_4.jpg,underripe,0.5023
T10_d10_282_a_3.jpg,underripe,0.7291
T10_d26_099_a_5.jpg,overripe,0.6840
T10_d16_254_b_3.jpg,overripe,0.9476
T10_d02_046_b_1.jpg,underripe,0.9453
T10_d17_331_a_4.jpg,underripe,0.4323
T10_d24_172_a_5.jpg,overripe,0.8004
T20_d06_386_a_4.jpg,overripe,0.7342
T20_d09_031_a_4.jpg,overripe,0.8496
T10_d10_217_a_2.jpg,underripe,0.9669
T10_d17_080_b_3.jpg,overripe,0.4735
T20_d04_259_a_3.jpg,overripe,0.7806
T20_d05_347_a_2.jpg,underripe,0.5482
T10_d10_213_a_2.jpg,underripe,0.8325
Tam_d03_209_a_1.jpg,underripe,0.9354
T10_d13_026_b_4.jpg,underripe,0.7127
T10_d13_445_a_3.jpg,underripe,0.9409
T10_d22_027_a_4.jpg,underripe,0.5791
T20_d02_107_b_2.jpg,underripe,0.9484
T20_d08_103_b_4.jpg,overripe,0.8941
T10_d04_034_b_1.jpg,underripe,0.9862
T10_d13_415_b_3.jpg,overripe,0.7898
T10_d26_110_b_5.jpg,overripe,0.9546
T10_d20_027_a_4.jpg,underripe,0.5030
Tam_d08_319_b_4.jpg,overripe,0.8687
T10_d12_350_b_3.jpg,underripe,0.6640
T10_d17_382_a_4.jpg,overripe,0.9267
T10_d22_413_b_4.jpg,overripe,0.7095
T10_d13_196_b_3.jpg,underripe,0.8286
Tam_d07_147_b_4.jpg,underripe,0.5066
T10_d09_365_a_2.jpg,underripe,0.9739
T10_d05_292_b_1.jpg,underripe,0.9584
T10_d24_282_b_5.jpg,overripe,0.9292
T10_d01_220_b_1.jpg,underripe,0.8971
T10_d24_296_b_5.jpg,underripe,0.5228
T10_d18_355_b_4.jpg,overripe,0.5724
T10_d05_096_b_1.jpg,underripe,0.9534
T10_d10_351_b_2.jpg,underripe,0.9695
Tam_d02_251_a_2.jpg,underripe,0.9815
Tam_d04_159_b_2.jpg,underripe,0.9783
T10_d25_310_a_5.jpg,overripe,0.6882
T10_d23_012_b_5.jpg,overripe,0.7011
T10_d18_355_a_4.jpg,overripe,0.5991
T10_d20_292_b_4.jpg,underripe,0.5527
T10_d04_375_a_1.jpg,underripe,0.9655
T10_d15_202_b_3.jpg,underripe,0.3883
Tam_d10_208_b_5.jpg,underripe,0.5087
T10_d06_444_a_2.jpg,underripe,0.8157
T10_d08_113_a_1.jpg,underripe,0.9236
T10_d04_221_b_1.jpg,underripe,0.9112
T10_d02_096_a_1.jpg,underripe,0.9704
Tam_d05_416_a_2.jpg,underripe,0.7736
T20_d08_075_b_4.jpg,overripe,0.8879
T10_d22_315_a_4.jpg,overripe,0.8057
T20_d06_324_b_3.jpg,underripe,0.4670
Tam_d05_126_b_3.jpg,overripe,0.4443
Tam_d11_248_b_5.jpg,overripe,0.8431
T10_d23_003_b_5.jpg,overripe,0.8062
T10_d15_314_b_4.jpg,overripe,0.9722
T10_d23_306_b_4.jpg,overripe,0.5532
T10_d25_046_a_5.jpg,overripe,0.6132
T10_d22_382_b_4.jpg,overripe,0.7825
T10_d20_253_b_4.jpg,overripe,0.5611
T10_d10_266_a_3.jpg,underripe,0.9201
T20_d05_183_b_3.jpg,underripe,0.5492
T10_d06_172_a_1.jpg,underripe,0.9259
T10_d15_092_a_3.jpg,underripe,0.7481
Tam_d10_242_a_5.jpg,overripe,0.6174
T10_d16_223_b_3.jpg,underripe,0.7002
Tam_d10_341_b_5.jpg,overripe,0.7855
T10_d26_206_a_5.jpg,overripe,0.6384
T10_d03_250_a_1.jpg,underripe,0.9680
Tam_d01_247_b_1.jpg,underripe,0.9332
T20_d03_291_a_2.jpg,underripe,0.9421
Tam_d01_077_b_1.jpg,underripe,0.9917
T20_d04_199_b_2.jpg,underripe,0.9706
Tam_d09_201_b_5.jpg,overripe,0.9052
T10_d22_420_a_4.jpg,overripe,0.8154
T10_d01_478_b_1.jpg,underripe,0.9650
Tam_d08_323_b_4.jpg,overripe,0.8805
T10_d07_252_b_1.jpg,underripe,0.8786
T10_d15_349_b_4.jpg,underripe,0.7983
T10_d02_204_b_1.jpg,underripe,0.9866
T10_d16_338_b_3.jpg,overripe,0.6991
T20_d05_185_a_3.jpg,underripe,0.6163
Tam_d03_157_a_2.jpg,underripe,0.9745
T20_d10_435_a_5.jpg,overripe,0.8390
T20_d03_394_a_2.jpg,underripe,0.7122
T10_d14_061_a_3.jpg,overripe,0.7872
T10_d01_013_b_1.jpg,underripe,0.9807
T10_d13_385_a_3.jpg,overripe,0.6868
T10_d18_399_b_5.jpg,underripe,0.5125
Tam_d05_348_a_3.jpg,underripe,0.7687
T20_d10_267_b_5.jpg,overripe,0.8975
T10_d12_471_b_2.jpg,underripe,0.6336
T10_d07_283_a_2.jpg,underripe,0.9692
Tam_d03_345_a_2.jpg,underripe,0.9677
T20_d05_063_a_3.jpg,underripe,0.6250
T10_d14_243_b_3.jpg,underripe,0.7963
T10_d11_349_b_3.jpg,underripe,0.9220
T20_d02_174_a_2.jpg,underripe,0.9547
T10_d18_444_a_4.jpg,overripe,0.4422
Tam_d11_419_b_5.jpg,overripe,0.9359
T10_d21_129_a_4.jpg,overripe,0.7889
T10_d15_458_a_3.jpg,overripe,0.6367
Tam_d07_144_b_4.jpg,overripe,0.7527
T10_d02_038_a_1.jpg,underripe,0.9362
T10_d21_096_b_4.jpg,underripe,0.7963
T10_d18_381_a_4.jpg,overripe,0.5577
T10_d09_387_a_2.jpg,underripe,0.8940
T20_d07_188_a_4.jpg,overripe,0.9475
T10_d06_414_b_1.jpg,underripe,0.9665
T10_d05_033_b_1.jpg,underripe,0.9292
T10_d26_262_b_5.jpg,underripe,0.4560
T10_d01_402_b_1.jpg,underripe,0.9785
T10_d16_447_a_4.jpg,overripe,0.7221
T10_d15_193_a_3.jpg,underripe,0.6654
T10_d22_234_b_4.jpg,overripe,0.9449
T10_d23_213_b_4.jpg,overripe,0.8346
T10_d11_276_b_2.jpg,underripe,0.9316
T10_d24_035_b_5.jpg,overripe,0.9608
T10_d06_284_a_2.jpg,underripe,0.8969
T10_d25_229_a_5.jpg,overripe,0.4802
T10_d20_111_b_4.jpg,underripe,0.6173
Tam_d07_140_b_4.jpg,overripe,0.7360
T10_d13_367_b_3.jpg,underripe,0.5297
Tam_d10_039_a_5.jpg,overripe,0.8269
T20_d04_084_b_3.jpg,underripe,0.5310
T10_d25_290_a_5.jpg,overripe,0.9637
Tam_d04_147_b_2.jpg,underripe,0.9712
T10_d20_252_b_4.jpg,overripe,0.6871
